1;1;1;2;-1
1;1;1;5;-4
1;1;1;1;0
1;1;1;8;-7
1;1;1;7;-6
1;1;1;5;-4
1;1;1;3;-2
1;1;1;8;-7
1;1;1;8;-7
1;1;1;5;-4
1;1;8;2;6
1;1;8;5;3
1;1;8;1;7
1;1;8;8;0
1;1;8;7;1
1;1;8;5;3
1;1;8;3;5
1;1;8;8;0
1;1;8;8;0
1;1;8;5;3
1;1;2;2;0
1;1;2;5;-3
1;1;2;1;1
1;1;2;8;-6
1;1;2;7;-5
1;1;2;5;-3
1;1;2;3;-1
1;1;2;8;-6
1;1;2;8;-6
1;1;2;5;-3
1;1;3;2;1
1;1;3;5;-2
1;1;3;1;2
1;1;3;8;-5
1;1;3;7;-4
1;1;3;5;-2
1;1;3;3;0
1;1;3;8;-5
1;1;3;8;-5
1;1;3;5;-2
1;1;1;2;-1
1;1;1;5;-4
1;1;1;1;0
1;1;1;8;-7
1;1;1;7;-6
1;1;1;5;-4
1;1;1;3;-2
1;1;1;8;-7
1;1;1;8;-7
1;1;1;5;-4
1;1;7;2;5
1;1;7;5;2
1;1;7;1;6
1;1;7;8;-1
1;1;7;7;0
1;1;7;5;2
1;1;7;3;4
1;1;7;8;-1
1;1;7;8;-1
1;1;7;5;2
1;1;9;2;7
1;1;9;5;4
1;1;9;1;8
1;1;9;8;1
1;1;9;7;2
1;1;9;5;4
1;1;9;3;6
1;1;9;8;1
1;1;9;8;1
1;1;9;5;4
1;1;6;2;4
1;1;6;5;1
1;1;6;1;5
1;1;6;8;-2
1;1;6;7;-1
1;1;6;5;1
1;1;6;3;3
1;1;6;8;-2
1;1;6;8;-2
1;1;6;5;1
1;1;1;2;-1
1;1;1;5;-4
1;1;1;1;0
1;1;1;8;-7
1;1;1;7;-6
1;1;1;5;-4
1;1;1;3;-2
1;1;1;8;-7
1;1;1;8;-7
1;1;1;5;-4
1;1;5;2;3
1;1;5;5;0
1;1;5;1;4
1;1;5;8;-3
1;1;5;7;-2
1;1;5;5;0
1;1;5;3;2
1;1;5;8;-3
1;1;5;8;-3
1;1;5;5;0
1;2;1;1;0
1;2;1;8;-7
1;2;1;2;-1
1;2;1;3;-2
1;2;1;1;0
1;2;1;7;-6
1;2;1;9;-8
1;2;1;6;-5
1;2;1;1;0
1;2;1;5;-4
1;2;8;1;7
1;2;8;8;0
1;2;8;2;6
1;2;8;3;5
1;2;8;1;7
1;2;8;7;1
1;2;8;9;-1
1;2;8;6;2
1;2;8;1;7
1;2;8;5;3
1;2;5;1;4
1;2;5;8;-3
1;2;5;2;3
1;2;5;3;2
1;2;5;1;4
1;2;5;7;-2
1;2;5;9;-4
1;2;5;6;-1
1;2;5;1;4
1;2;5;5;0
1;2;7;1;6
1;2;7;8;-1
1;2;7;2;5
1;2;7;3;4
1;2;7;1;6
1;2;7;7;0
1;2;7;9;-2
1;2;7;6;1
1;2;7;1;6
1;2;7;5;2
1;2;3;1;2
1;2;3;8;-5
1;2;3;2;1
1;2;3;3;0
1;2;3;1;2
1;2;3;7;-4
1;2;3;9;-6
1;2;3;6;-3
1;2;3;1;2
1;2;3;5;-2
1;2;5;1;4
1;2;5;8;-3
1;2;5;2;3
1;2;5;3;2
1;2;5;1;4
1;2;5;7;-2
1;2;5;9;-4
1;2;5;6;-1
1;2;5;1;4
1;2;5;5;0
1;2;8;1;7
1;2;8;8;0
1;2;8;2;6
1;2;8;3;5
1;2;8;1;7
1;2;8;7;1
1;2;8;9;-1
1;2;8;6;2
1;2;8;1;7
1;2;8;5;3
1;2;5;1;4
1;2;5;8;-3
1;2;5;2;3
1;2;5;3;2
1;2;5;1;4
1;2;5;7;-2
1;2;5;9;-4
1;2;5;6;-1
1;2;5;1;4
1;2;5;5;0
1;2;0;1;-1
1;2;0;8;-8
1;2;0;2;-2
1;2;0;3;-3
1;2;0;1;-1
1;2;0;7;-7
1;2;0;9;-9
1;2;0;6;-6
1;2;0;1;-1
1;2;0;5;-5
1;2;9;1;8
1;2;9;8;1
1;2;9;2;7
1;2;9;3;6
1;2;9;1;8
1;2;9;7;2
1;2;9;9;0
1;2;9;6;3
1;2;9;1;8
1;2;9;5;4
1;3;1;1;0
1;3;1;8;-7
1;3;1;5;-4
1;3;1;7;-6
1;3;1;3;-2
1;3;1;5;-4
1;3;1;8;-7
1;3;1;5;-4
1;3;1;0;1
1;3;1;9;-8
1;3;0;1;-1
1;3;0;8;-8
1;3;0;5;-5
1;3;0;7;-7
1;3;0;3;-3
1;3;0;5;-5
1;3;0;8;-8
1;3;0;5;-5
1;3;0;0;0
1;3;0;9;-9
1;3;4;1;3
1;3;4;8;-4
1;3;4;5;-1
1;3;4;7;-3
1;3;4;3;1
1;3;4;5;-1
1;3;4;8;-4
1;3;4;5;-1
1;3;4;0;4
1;3;4;9;-5
1;3;0;1;-1
1;3;0;8;-8
1;3;0;5;-5
1;3;0;7;-7
1;3;0;3;-3
1;3;0;5;-5
1;3;0;8;-8
1;3;0;5;-5
1;3;0;0;0
1;3;0;9;-9
1;3;7;1;6
1;3;7;8;-1
1;3;7;5;2
1;3;7;7;0
1;3;7;3;4
1;3;7;5;2
1;3;7;8;-1
1;3;7;5;2
1;3;7;0;7
1;3;7;9;-2
1;3;0;1;-1
1;3;0;8;-8
1;3;0;5;-5
1;3;0;7;-7
1;3;0;3;-3
1;3;0;5;-5
1;3;0;8;-8
1;3;0;5;-5
1;3;0;0;0
1;3;0;9;-9
1;3;6;1;5
1;3;6;8;-2
1;3;6;5;1
1;3;6;7;-1
1;3;6;3;3
1;3;6;5;1
1;3;6;8;-2
1;3;6;5;1
1;3;6;0;6
1;3;6;9;-3
1;3;4;1;3
1;3;4;8;-4
1;3;4;5;-1
1;3;4;7;-3
1;3;4;3;1
1;3;4;5;-1
1;3;4;8;-4
1;3;4;5;-1
1;3;4;0;4
1;3;4;9;-5
1;3;4;1;3
1;3;4;8;-4
1;3;4;5;-1
1;3;4;7;-3
1;3;4;3;1
1;3;4;5;-1
1;3;4;8;-4
1;3;4;5;-1
1;3;4;0;4
1;3;4;9;-5
1;3;7;1;6
1;3;7;8;-1
1;3;7;5;2
1;3;7;7;0
1;3;7;3;4
1;3;7;5;2
1;3;7;8;-1
1;3;7;5;2
1;3;7;0;7
1;3;7;9;-2
1;4;8;1;7
1;4;8;0;8
1;4;8;4;4
1;4;8;0;8
1;4;8;7;1
1;4;8;0;8
1;4;8;6;2
1;4;8;4;4
1;4;8;4;4
1;4;8;7;1
1;4;0;1;-1
1;4;0;0;0
1;4;0;4;-4
1;4;0;0;0
1;4;0;7;-7
1;4;0;0;0
1;4;0;6;-6
1;4;0;4;-4
1;4;0;4;-4
1;4;0;7;-7
1;4;6;1;5
1;4;6;0;6
1;4;6;4;2
1;4;6;0;6
1;4;6;7;-1
1;4;6;0;6
1;4;6;6;0
1;4;6;4;2
1;4;6;4;2
1;4;6;7;-1
1;4;6;1;5
1;4;6;0;6
1;4;6;4;2
1;4;6;0;6
1;4;6;7;-1
1;4;6;0;6
1;4;6;6;0
1;4;6;4;2
1;4;6;4;2
1;4;6;7;-1
1;4;3;1;2
1;4;3;0;3
1;4;3;4;-1
1;4;3;0;3
1;4;3;7;-4
1;4;3;0;3
1;4;3;6;-3
1;4;3;4;-1
1;4;3;4;-1
1;4;3;7;-4
1;4;3;1;2
1;4;3;0;3
1;4;3;4;-1
1;4;3;0;3
1;4;3;7;-4
1;4;3;0;3
1;4;3;6;-3
1;4;3;4;-1
1;4;3;4;-1
1;4;3;7;-4
1;4;7;1;6
1;4;7;0;7
1;4;7;4;3
1;4;7;0;7
1;4;7;7;0
1;4;7;0;7
1;4;7;6;1
1;4;7;4;3
1;4;7;4;3
1;4;7;7;0
1;4;5;1;4
1;4;5;0;5
1;4;5;4;1
1;4;5;0;5
1;4;5;7;-2
1;4;5;0;5
1;4;5;6;-1
1;4;5;4;1
1;4;5;4;1
1;4;5;7;-2
1;4;8;1;7
1;4;8;0;8
1;4;8;4;4
1;4;8;0;8
1;4;8;7;1
1;4;8;0;8
1;4;8;6;2
1;4;8;4;4
1;4;8;4;4
1;4;8;7;1
1;4;7;1;6
1;4;7;0;7
1;4;7;4;3
1;4;7;0;7
1;4;7;7;0
1;4;7;0;7
1;4;7;6;1
1;4;7;4;3
1;4;7;4;3
1;4;7;7;0
1;5;6;8;-2
1;5;6;0;6
1;5;6;6;0
1;5;6;6;0
1;5;6;3;3
1;5;6;3;3
1;5;6;7;-1
1;5;6;5;1
1;5;6;8;-2
1;5;6;7;-1
1;5;8;8;0
1;5;8;0;8
1;5;8;6;2
1;5;8;6;2
1;5;8;3;5
1;5;8;3;5
1;5;8;7;1
1;5;8;5;3
1;5;8;8;0
1;5;8;7;1
1;5;5;8;-3
1;5;5;0;5
1;5;5;6;-1
1;5;5;6;-1
1;5;5;3;2
1;5;5;3;2
1;5;5;7;-2
1;5;5;5;0
1;5;5;8;-3
1;5;5;7;-2
1;5;7;8;-1
1;5;7;0;7
1;5;7;6;1
1;5;7;6;1
1;5;7;3;4
1;5;7;3;4
1;5;7;7;0
1;5;7;5;2
1;5;7;8;-1
1;5;7;7;0
1;5;3;8;-5
1;5;3;0;3
1;5;3;6;-3
1;5;3;6;-3
1;5;3;3;0
1;5;3;3;0
1;5;3;7;-4
1;5;3;5;-2
1;5;3;8;-5
1;5;3;7;-4
1;5;8;8;0
1;5;8;0;8
1;5;8;6;2
1;5;8;6;2
1;5;8;3;5
1;5;8;3;5
1;5;8;7;1
